id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25435425,RUZAFA 2 BEDROOMS,134051803,Flats For You,L'EIXAMPLE,RUSSAFA,39.46185,-0.37202,Entire home/apt,132,1,18,2022-06-12,0.35,38,328,9,
25444782,Centro con encanto.,123160301,Place Your Place,EXTRAMURS,ARRANCAPINS,39.46703,-0.38283,Entire home/apt,80,4,49,2022-05-01,0.94,34,26,4,VT-43911-V
25449066,Room1.close to Serrano Towers(WiFi),185194760,Ling&Alejandro,LA SAIDIA,MORVEDRE,39.48421,-0.37773,Private room,40,2,49,2022-09-01,0.96,4,38,11,
25450268,Piso entero Playa Malvarrosa + wifi,120332649,Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.48134,-0.32908,Entire home/apt,90,8,31,2022-08-29,0.61,2,0,4,VT-43306 V
25466525,Alojamiento en pleno centro de Valencia con WI-FI,192221980,Jessica & Víctor,CIUTAT VELLA,EL PILAR,39.47523,-0.38177,Entire home/apt,150,2,93,2022-09-07,1.84,1,291,28,VT-42213-V
25497949,Espacioso Ático en el centro de Valencia VT45727V,192429783,Mompefam,CIUTAT VELLA,SANT FRANCESC,39.46938,-0.37751,Entire home/apt,194,2,120,2022-05-01,2.31,2,37,16,VT-45727-V
25532554,Rustic loft-style studio with terrace by the beach,26564561,Zen,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47018,-0.33028,Entire home/apt,97,4,63,2022-08-26,1.46,1,64,20,
25643121,Habitación doble a 10 minutos de la costa,174911229,Francisco Javier,CAMINS AL GRAU,AIORA,39.46388,-0.34195,Private room,39,2,38,2022-08-29,1.46,2,71,30,
25654074,casa MILA,134222176,Mila,CIUTAT VELLA,EL PILAR,39.47157,-0.38042,Entire home/apt,174,2,15,2022-08-18,0.38,3,76,9,VT-45207-V
25654787,La Patacona apartment,130611883,Daniel,POBLATS MARITIMS,LA MALVA-ROSA,39.48536,-0.32889,Entire home/apt,120,3,11,2022-07-06,0.22,1,0,2,
25664156,Rocio,191428511,Slendy,BENICALAP,BENICALAP,39.49152,-0.39599,Entire home/apt,50,4,98,2022-08-29,1.91,1,48,27,
25698864,Bonito piso totalmente equipado en Valencia,193379115,Tantra,L'OLIVERETA,SOTERNES,39.4727616,-0.4102171,Entire home/apt,150,3,2,2022-08-14,0.98,1,257,2,
25703432,pisazo con enorme terraza en Valencia,92622940,Carmen,RASCANYA,TORREFIEL,39.49183,-0.37574,Entire home/apt,150,2,72,2022-09-08,1.41,1,168,26,VT44446V
25714154,El Coral City of Arts - Best Apartments Valencia,16776261,Ivano,CAMINS AL GRAU,PENYA-ROJA,39.46471,-0.35664,Entire home/apt,132,3,27,2022-04-15,0.52,1,52,3,VT44456V
25723928,Apartamento al lado de la Marina Real y la playa,55265529,Tomas,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46458,-0.32922,Entire home/apt,103,1,18,2022-08-08,0.36,3,322,5,VT-42882-V
25767609,La casa d la luz,155391338,Gemma,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47214,-0.32715,Entire home/apt,80,2,59,2022-07-18,1.15,2,13,5,
25769801,Apartamento amplio y acogedor,193514226,Reuben,L'OLIVERETA,SOTERNES,39.47031,-0.41322,Entire home/apt,64,3,90,2022-08-17,1.74,2,139,6,
25772093,Apartamento en playas Malvarrosa & Patacona,191186626,Xavier,POBLATS MARITIMS,LA MALVA-ROSA,39.48322,-0.32912,Entire home/apt,66,6,31,2019-08-31,0.60,1,32,0,VT 44308-V
25778788,CLASSICAL and COZY flat in the heart of the city,163479813,Hongli,EXTRAMURS,LA ROQUETA,39.46808,-0.37972,Private room,180,2,11,2021-11-14,0.22,4,89,1,
25809311,"Loft nuevo, cerca Artes y Ciencias, centro y playa",193910162,Mazen,ALGIROS,L'AMISTAT,39.4718,-0.35354,Entire home/apt,67,3,28,2022-08-15,0.54,1,0,6,
25830448,Vivienda Amplia Mercado Central Pie de la Cruz,194040538,Maria Amparo,CIUTAT VELLA,EL MERCAT,39.4742,-0.37974,Entire home/apt,115,2,20,2022-09-10,0.39,1,111,6,VT-40751-V
25839040,My Loft 4 You Gran Vía,21369157,Family Conde,L'EIXAMPLE,RUSSAFA,39.46441,-0.37439,Entire home/apt,208,1,46,2022-03-18,0.89,14,316,3,VT-46108-V
25850020,Ático en alquiler,127392444,Cany,RASCANYA,ELS ORRIOLS,39.49465,-0.3711,Entire home/apt,70,5,6,2022-04-19,0.12,2,127,1,
25854337,PISO VACACIONAL EN PLAYA MALVAROSA.JUNTO  PATACONA,194250047,Raul,POBLATS MARITIMS,LA MALVA-ROSA,39.48283,-0.32911,Entire home/apt,120,4,28,2022-08-31,0.54,2,76,6,
25859859,"Modern, 3 BR Washer/Dryer, Fibra & Metro",23911521,Alex,L'OLIVERETA,SOTERNES,39.47239,-0.41829,Entire home/apt,104,2,38,2022-09-12,0.76,1,43,19,
25876189,Gran apartamento con piscina y zona deportiva,15806045,Francisco,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.56741,-0.28345,Entire home/apt,160,1,0,,,1,176,0,
25877153,Art of Dance Apartment - Valencia by the Sea,2877871,Ruslan,POBLATS MARITIMS,EL GRAU,39.45839,-0.33539,Entire home/apt,70,2,1,2021-08-08,0.07,1,0,0,
25880882,HABITACION QUE TE HARA SENTIR EN CASA 3,102136806,Harry,CAMINS AL GRAU,AIORA,39.46533,-0.34437,Private room,35,7,28,2022-05-30,0.55,4,0,5,
25891189,Spacious  loft w/ 2 private terraces. Near beach,125648,Steffen,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4676,-0.32999,Entire home/apt,101,3,137,2022-09-09,3.18,1,174,39,
25907314,Modern and comfortable apartment in El Cabanyal,194697123,Marcelo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46871,-0.33027,Entire home/apt,149,3,35,2022-08-01,0.68,1,87,10,VT-44325-V
25926456,"Newly refurb. 3-bedroom, 5 min/ 480m to beach WiFi",24444381,Hendrik,POBLATS MARITIMS,LA MALVA-ROSA,39.47891,-0.32732,Entire home/apt,86,4,51,2022-09-11,0.99,1,149,16,
25929940,Duplex en Blasco Ibáñez 59 puerta 7 planta 2,194900549,Ekaterina,ALGIROS,L'AMISTAT,39.47397,-0.35025,Entire home/apt,95,2,13,2020-11-22,0.26,1,71,0,PGVT-5192-V
25933719,Apartamento Torres de Serrano  Valencia centro,95409140,Eduardo,LA SAIDIA,MORVEDRE,39.48142,-0.37729,Entire home/apt,121,2,47,2022-08-21,0.91,2,72,16,VT-43677-V
25939853,Double room close to the beach,159860488,Patty,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46301,-0.33065,Private room,56,1,22,2022-08-14,0.43,2,80,19,
25955799,centre loft,126292570,Alejandro,EXTRAMURS,ARRANCAPINS,39.46517,-0.38569,Entire home/apt,63,2,39,2022-09-14,0.79,4,286,22,
25967840,Vivienda Turística Valencia  (Grupos 12),195184288,Karina Mercedes,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45445,-0.35911,Entire home/apt,256,1,21,2022-08-30,0.41,6,280,5,VT-44449-V
25973170,Apoteósico Apartment,138781693,Lila,JESUS,LA RAIOSA,39.45587,-0.38816,Entire home/apt,42,1,70,2020-10-04,1.35,3,0,0,
25973411,The room near the Marina of Valencia,194896877,Sanders,POBLATS MARITIMS,EL GRAU,39.46008,-0.33426,Private room,110,1,81,2020-01-11,1.57,1,89,0,
25979441,Casa Quintero Valencia Cabañal,123160301,Place Your Place,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46907,-0.3299,Entire home/apt,195,4,9,2022-08-14,0.18,34,85,2,VT-45127-V
25986147,Modernist loft,126292570,Alejandro,EXTRAMURS,ARRANCAPINS,39.46723,-0.38497,Entire home/apt,72,10,4,2019-01-24,0.08,4,338,0,
25989994,"Your Home at Valencia, el Carmen",104520761,Vicente Y Raquel,CIUTAT VELLA,EL CARME,39.47873,-0.38055,Entire home/apt,60000,2,6,2020-07-20,0.12,3,140,0,
26002503,Amazing apartment at center of Valencia. Wifi,123160301,Place Your Place,L'EIXAMPLE,RUSSAFA,39.4659,-0.37617,Entire home/apt,125,4,49,2022-08-30,0.95,34,4,12,VT-44035-V
26025473,natural lux loft,18391336,Cedric,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46832,-0.33174,Entire home/apt,100,2,85,2022-09-12,1.66,1,283,22,VT-44667-V
26028221,Ciudad de las Artes y las Ciencias. Free Wi-Fi,123160301,Place Your Place,QUATRE CARRERES,MONT-OLIVET,39.45952,-0.35936,Entire home/apt,103,5,40,2022-03-01,0.79,34,5,7,VT-43912-V
26029827,"Chic and central, in a lively but quiet area.All walking distance.",169321483,Jean Pierre,L'EIXAMPLE,LA GRAN VIA,39.46505,-0.36886,Entire home/apt,225,1,76,2022-08-25,1.50,2,15,20,AT-38159-V
26039557,Habitación privada/Private room near to the center,168498516,Carla,PATRAIX,VARA DE QUART,39.46375,-0.39801,Private room,31,1,1,2018-06-19,0.02,2,364,0,
26058798,"""ABASTOS"" Luxury apart. Perfect for families.",151054600,Dulce,EXTRAMURS,ARRANCAPINS,39.4658,-0.38837,Entire home/apt,114,2,31,2022-08-11,0.66,4,238,20,Registro AT-44370-V
26070439,Acogedor piso cerca del centro,195935272,Susana,JESUS,LA RAIOSA,39.45698,-0.38589,Entire home/apt,124,7,35,2022-07-03,0.68,1,145,11,VT-44951-V
26078078,Room valencia spain,195995696,Salah,ALGIROS,CIUTAT JARDI,39.47117,-0.34679,Private room,40,1,28,2022-08-11,0.55,5,38,3,
26080110,BIANCA APARTAMET +EQUIPADO COMO EN CASA + WIFI,176431412,Edu,L'OLIVERETA,TRES FORQUES,39.46657,-0.40303,Entire home/apt,58,2,34,2022-05-25,0.66,1,298,4,
26080649,"Piso en Ruzafa, Valencia,2 habitaciones, 2 baños",93135594,María José,L'EIXAMPLE,RUSSAFA,39.45892,-0.37611,Entire home/apt,130,1,68,2022-09-11,1.37,2,60,36,VT-44009-V
26081951,MY HOME PORT BEACH ATICO 8,181809211,Cesar,POBLATS MARITIMS,EL GRAU,39.46037,-0.33476,Entire home/apt,154,2,120,2022-09-08,2.37,4,84,44,VT-45001-V
26094258,Penthouse Luxury in the center .,5331828,Pallmi,CIUTAT VELLA,SANT FRANCESC,39.47054,-0.37453,Entire home/apt,101,3,77,2022-09-01,1.50,2,200,30,
26102709,"Céntrico piso para 3;  2 baños, WiFi, TV",51475359,Maria,QUATRE CARRERES,MALILLA,39.45438,-0.37897,Entire home/apt,63,5,4,2022-06-02,0.08,1,0,2,
26110399,Habitación individual a 10 min de la playa andando,174911229,Francisco Javier,CAMINS AL GRAU,AIORA,39.46347,-0.34365,Private room,16,3,72,2022-08-20,1.41,2,23,29,
26115655,"Excelentemente ubicada, zona Céntrica",96528864,Cristina,EXTRAMURS,LA PETXINA,39.47031,-0.39059,Private room,38,2,29,2022-04-30,0.57,1,109,9,
26123354,2 Bedroom apartment with balcony. VIV 12,170698476,Ernesto,LA SAIDIA,TRINITAT,39.4807,-0.37029,Entire home/apt,199,1,1,2022-03-07,0.16,36,209,1,VT-34098-V
26123402,2 Bedroom apartment with balcony. VIV 22,170698476,Ernesto,LA SAIDIA,TRINITAT,39.481,-0.37018,Entire home/apt,199,1,1,2022-03-30,0.18,36,220,1,VT-34100-V
26123403,One bedroom apartment. ViV 3.2,170698476,Ernesto,LA SAIDIA,TRINITAT,39.47916,-0.37027,Entire home/apt,181,1,5,2022-03-21,0.20,36,219,2,""
26123453,Superior 2 Bedroom apartment with balcony. VIV 11,170698476,Ernesto,LA SAIDIA,TRINITAT,39.47891,-0.37138,Entire home/apt,219,1,2,2022-01-23,0.18,36,226,2,VT-34097-V
26123497,Superior 2 Bedroom apartment with balcony. VIV 21,170698476,Ernesto,LA SAIDIA,TRINITAT,39.47914,-0.37198,Entire home/apt,219,1,2,2022-08-15,0.15,36,232,1,VT-34099-V
26126566,Ruzafa precioso apartamento recien reformado,80900043,Juan,L'EIXAMPLE,RUSSAFA,39.45874,-0.37219,Entire home/apt,86,3,9,2018-09-23,0.18,1,0,0,
26127476,Modern beach apartment,196395975,Josep & Marijuli,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46647,-0.32827,Entire home/apt,71,4,93,2022-08-26,1.81,1,135,27,VT-46238-V
26141558,Piso en Valencia junto Parque Oeste con Wifi y Aa,196511717,Mariam,PATRAIX,PATRAIX,39.46388,-0.39484,Entire home/apt,90,2,19,2019-06-10,0.37,2,42,0,VT-44677-V
26149130,Estupendo apartamento  reformado-bien comunicado..,196554269,Beatriz,EL PLA DEL REAL,MESTALLA,39.46614,-0.3574,Entire home/apt,66,3,142,2022-09-11,2.77,1,47,47,
26155664,"Flats Friends Nave: central, balcony, pet-friendly",121643082,Flats,CIUTAT VELLA,SANT FRANCESC,39.47199,-0.37146,Entire home/apt,144,1,12,2022-08-09,0.27,16,198,7,AT-42273-V
26157273,"Flats Friends Nave: central, quiet, pet-friendly",121643082,Flats,CIUTAT VELLA,SANT FRANCESC,39.47199,-0.37146,Entire home/apt,144,1,11,2022-02-21,0.24,16,200,2,AT-42273-V
26162135,Romántico apartamento s. XIX en el casco antiguo,452532914,Julian,EXTRAMURS,EL BOTANIC,39.47268,-0.38556,Entire home/apt,119,4,114,2022-08-28,2.22,1,13,17,VT-46107-V
26176965,"CENTER-MODERN 1BR, 2BA-TERRACE, WI-FI, A/C",196748189,Lorenzo,CIUTAT VELLA,LA SEU,39.47788,-0.37437,Entire home/apt,125,1,98,2022-09-13,2.10,2,69,20,
26180148,Renovated apartment beside Valencia beach,325570133,Pablo,POBLATS MARITIMS,EL GRAU,39.46208434188911,-0.33646875593627557,Entire home/apt,99,2,8,2022-08-08,2.96,7,164,8,
26181626,AMAZING APARTMENT IN VALENCIA CENTER,3888785,Shih Kuang,EXTRAMURS,LA ROQUETA,39.46573,-0.37902,Entire home/apt,130,30,55,2022-08-25,1.08,1,257,9,VT-43761-V
26217306,Precioso apartamento al lado de Torres de Serrano,197037847,Jose Manuel,LA SAIDIA,MORVEDRE,39.48276,-0.37453,Entire home/apt,110,1,16,2022-08-16,0.32,1,255,1,VT-44971-V
26232013,Tropical paradise in the center of Valencia!!,61429051,M,LA SAIDIA,SANT ANTONI,39.48955,-0.37417,Private room,25,1,95,2022-09-03,1.84,2,308,31,Vivienda habitual
26241311,La Casita De La Reina,123847869,Paul,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47325,-0.32764,Entire home/apt,78,4,1,2022-08-16,1,1,162,1,
26245471,Beautiful house next to the beach terrace + patio,197256179,Philip,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4714,-0.33005,Entire home/apt,105,1,70,2022-09-03,1.37,1,352,19,
26246854,Apartment in the center of Valencia,140263819,Mar,CIUTAT VELLA,EL CARME,39.4771,-0.37972,Entire home/apt,100,3,31,2022-09-01,0.61,4,79,5,VT-44693-V
26249140,SORNELLS-RUZAFA,140263819,Mar,L'EIXAMPLE,RUSSAFA,39.46013,-0.37161,Entire home/apt,80,4,34,2022-08-31,0.70,4,66,20,VT-44554-V
26252623,APARTAMENTO - València Centro . 6-8 PAX,40365679,David,CIUTAT VELLA,SANT FRANCESC,39.47066,-0.37839,Entire home/apt,148,1,97,2022-08-31,1.92,3,325,47,VT-44869-V
26253080,"ENTORNO NATURAL, VISTAS MAR, TRANQUILIDAD ACOGEDOR",120345977,Jorge,POBLATS DEL SUD,EL PERELLONET,39.29521,-0.28733,Entire home/apt,106,5,20,2022-07-05,0.42,1,156,6,VT-46537-V
26264168,Designers flat next to the Malvarossa beach,31750823,Vladislav,POBLATS MARITIMS,EL GRAU,39.46197,-0.33795,Entire home/apt,71,2,109,2022-08-31,2.13,2,80,47,
26267790,Appartement moderne en centre ville,165867059,Lenda,JESUS,LA RAIOSA,39.45826,-0.38847,Entire home/apt,80,2,105,2022-08-06,2.05,1,323,10,
26287593,"Cabanyal, beautiful and new 6 min from beach",124281392,Beto,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4661,-0.33014,Entire home/apt,79,2,31,2022-09-02,0.60,1,2,10,VT-45697-V
26290983,Piso playa Malvarrosa,348324065,Pilar,POBLATS MARITIMS,LA MALVA-ROSA,39.47596,-0.32757,Entire home/apt,120,4,13,2022-08-27,0.26,1,80,3,
26300027,FAMILY DUPLEX LOFT + TERRACE & PUBLIC POOL,197745701,Teresa,PATRAIX,VARA DE QUART,39.46076,-0.41245,Entire home/apt,85,2,27,2022-08-25,0.53,1,270,5,
26301300,Apartamento cercano a Valencia,111794159,Iván,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.56424,-0.28773,Entire home/apt,800,7,1,2018-06-25,0.02,1,364,0,VT40132V
26306908,Beach & Terrace: Room3,10295276,Héctor,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47179,-0.33117,Private room,61,3,6,2022-08-30,0.12,3,0,4,
26307087,Beach & Terrace: Room4,10295276,Héctor,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4737,-0.32909,Private room,66,3,9,2022-09-01,0.18,3,0,7,
26317248,Perfect apt on the shores of the Mediterranean!,197858968,Isabel,POBLATS DEL SUD,EL PERELLONET,39.30613,-0.29305,Entire home/apt,94,3,17,2022-05-25,0.35,1,128,6,VT45592V
26328125,Room&private bathroom close to Ruzafa LGTBFriendly,198001169,Angeles,QUATRE CARRERES,EN CORTS,39.45713,-0.36996,Private room,45,31,143,2022-09-08,2.80,4,108,16,
26333049,"Apartment in Valencia, University area free Wifi",38474331,Carlos,ALGIROS,LA CARRASCA,39.47261,-0.33926,Entire home/apt,91,5,55,2022-09-04,1.09,2,73,12,
26343457,Room&balcony and WIFI close to Ruzafa LGTBFriendly,198001169,Angeles,QUATRE CARRERES,EN CORTS,39.45739,-0.37014,Private room,45,31,137,2022-09-03,2.71,4,116,17,
26354350,Bright lovely flat near Ruzafa -  Valencia Center,29169571,Gbenga,QUATRE CARRERES,EN CORTS,39.45729,-0.36838,Entire home/apt,96,4,23,2022-08-24,0.45,2,262,9,
26357510,Apartamento con piscina en la puerta y playa a2min,64422553,Julio,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.56786,-0.2846,Entire home/apt,75,3,32,2022-07-29,0.66,1,149,2,
26358124,A 5 min de Valencia centro con WIFI.,191191961,Balbi,POBLATS DEL SUD,LA TORRE,39.42234,-0.39369,Entire home/apt,45,2,89,2022-09-12,1.78,1,125,38,
26360246,★Ruzafa/City Center★Cozy|Sunny|C-Air|Parking+11€/d,5720816,Marta,L'EIXAMPLE,RUSSAFA,39.46144,-0.37319,Entire home/apt,80,95,71,2022-08-25,1.38,1,138,3,VT-46380-V
26373667,Lovely Apartment in the Historic Center,198336872,Toni,CIUTAT VELLA,EL CARME,39.47959,-0.3784,Entire home/apt,191,4,117,2022-09-12,2.34,1,84,56,VT 41464 V
26383910,Sweet apartment Ruzafa valencia,8276817,Jose,QUATRE CARRERES,EN CORTS,39.45804,-0.37088,Entire home/apt,30,120,12,2021-08-31,0.23,4,194,0,VT-44445-V
26389061,Habitación de una cama (Habitación verde),184361061,Marisa,CAMINS AL GRAU,CAMI FONDO,39.46595,-0.35579,Private room,15,90,2,2019-09-27,0.05,2,276,0,
26405420,Ca María,198185545,Sonia,POBLATS MARITIMS,LA MALVA-ROSA,39.48135,-0.32728,Entire home/apt,180,4,84,2022-09-12,1.71,2,334,32,vt-46858 v
26408966,PISO VACACIONAL.  EN PLAYA  MALVARROSA VLC. OZONO,194250047,Raul,POBLATS MARITIMS,LA MALVA-ROSA,39.48291,-0.32761,Entire home/apt,120,4,45,2022-08-28,0.89,2,154,7,
26409424,Big apartment near the beach with free wifi,198582103,Daichi,ALGIROS,L'ILLA PERDUDA,39.46836,-0.33633,Private room,160,100,2,2021-08-14,0.04,1,84,0,VT-44625-V
26411749,Cozy studio in Valencia for 2PAX,198176743,Ricardo,L'EIXAMPLE,RUSSAFA,39.463,-0.36726,Entire home/apt,56,4,83,2022-09-03,1.63,3,114,28,VT-45543-V
26439139,Tu casa en el centro de Valencia,15127620,Jose,L'OLIVERETA,NOU MOLES,39.4704,-0.39258,Entire home/apt,543,3,13,2022-08-28,0.26,3,90,6,
26446550,"Habitacion privada en ruzafa, con dos baños.",108114427,Carmen,QUATRE CARRERES,MONT-OLIVET,39.45916,-0.36861,Private room,30,1,1,2018-07-12,0.02,1,91,0,
26485574,"Loft with terrace 24m2, pool, garden and garage.",123544025,Aleksei,PATRAIX,VARA DE QUART,39.46146,-0.41399,Entire home/apt,72,3,80,2022-08-10,1.60,2,212,12,
26486708,"Bioparc, acogedor apartamento en  Valencia V46422V",199024385,Natalia,CAMPANAR,SANT PAU,39.47355,-0.40842,Entire home/apt,66,2,33,2022-07-30,0.66,1,252,7,VT-46422-V
26527532,"Home Away from Home in Russafa, Valencia",199515694,Anna,L'EIXAMPLE,RUSSAFA,39.46306,-0.37249,Entire home/apt,127,3,98,2022-09-12,1.95,1,78,42,
26555521,Stunning apartment in the heart of Ruzafa,178175626,Robert,L'EIXAMPLE,RUSSAFA,39.4615,-0.37213,Entire home/apt,85,2,25,2022-09-01,0.50,2,67,5,
26570772,Center of Valencia - FAST WiFi - Terraza - Balcony,67457998,Alex,CIUTAT VELLA,EL MERCAT,39.4717,-0.3783,Entire home/apt,65,2,98,2022-09-01,1.93,1,0,12,VT-43879-V
26586784,"A Cosy Room 2
(Piso compartido)",91866683,Hugo,LA SAIDIA,MORVEDRE,39.48369,-0.37801,Private room,31,2,96,2022-09-13,2.09,2,45,27,
26596808,Alta 2 -  Parking available,933504,Anthony,CIUTAT VELLA,EL CARME,39.48013,-0.3801,Entire home/apt,140,4,23,2022-09-09,0.46,5,130,10,
26614278,"VALENCIA, PISO CENTRICO",199614053,Jesus,BENIMACLET,BENIMACLET,39.4868,-0.36733,Entire home/apt,79,7,8,2022-09-10,0.16,1,359,6,
26620739,Maritim Apartment with Terrace,197705803,Francesca,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47023,-0.33053,Entire home/apt,79,2,151,2022-09-07,2.97,2,110,40,VT-46006-V
26621689,Maritim Apartment Cabanyal,197705803,Francesca,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46623,-0.33139,Entire home/apt,81,2,177,2022-09-03,3.50,2,97,60,VT-46006-V
26649865,10min a la playa 10min al centro en metro,74589110,Mihaela,CAMINS AL GRAU,AIORA,39.46541,-0.33675,Entire home/apt,92,3,143,2022-08-19,3.30,1,79,48,
26656863,"Modern Flat - Remote Work, 15 min Walk to beach!",21044259,Pedro,CAMINS AL GRAU,AIORA,39.46684,-0.34227,Entire home/apt,150,10,8,2022-05-28,0.21,2,133,5,
26661779,Estudio Moderno y Encantador en el Botánico.,31510352,Maria Victoria,EXTRAMURS,EL BOTANIC,39.4745,-0.38766,Entire home/apt,63,1,265,2022-08-26,5.22,2,22,65,
26682882,"STYLISH HOUSE BY THE BEACH. TERRACE, A/C & WIFI",39491825,Tanausú,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46445,-0.32963,Entire home/apt,138,3,109,2022-09-07,2.16,2,315,32,VT-44612-V
26687395,Spacious 3 bedr apt next to City of Science/Arts,68014010,Denitsa,QUATRE CARRERES,NA ROVELLA,39.45505,-0.36199,Entire home/apt,70,10,71,2020-10-11,1.42,1,0,0,VT-37967-V
26714961,Charming flat close to AVE station in Valencia,196511717,Mariam,JESUS,LA RAIOSA,39.459,-0.3845,Entire home/apt,95,2,19,2019-06-02,0.38,2,14,0,VT-45218-V
26724456,-Ático en el centro!!   Garaje*WiFi -,12055632,Isidro,CIUTAT VELLA,EL PILAR,39.47125,-0.38084,Entire home/apt,120,2,138,2022-09-13,4.09,1,105,58,VT-42040-v
26730764,Cosy flat perfect for a family with small kids,1328225,Pavla,L'OLIVERETA,SOTERNES,39.47162,-0.40983,Entire home/apt,70,3,15,2022-08-28,0.30,1,0,4,
26738398,Habitación privada zona del río,201053439,María José,L'OLIVERETA,NOU MOLES,39.47149,-0.39688,Private room,25,10,19,2022-08-28,0.37,2,139,9,
26748611,Two single bed with private terrace&bathroom,78807464,Vic,POBLATS MARITIMS,BETERO,39.46955,-0.3389,Private room,79,4,64,2022-09-13,1.27,1,77,17,
26762013,"BEACH APARTMENT WITH POOL, ALL SERVICES, VALENCIA",201237584,Jaime,POBLATS MARITIMS,LA MALVA-ROSA,39.48986,-0.32749,Entire home/apt,109,3,111,2022-08-21,2.25,3,322,37,
26773417,APARTAMENTO CERCA DEL CENTRO,181991807,Ana,LA SAIDIA,MARXALENES,39.48349,-0.3817,Entire home/apt,89,5,56,2022-08-09,1.12,1,284,18,
26776086,"Piso moderno y acogedor, excelente ubicación.",195340608,Ximena,BENIMACLET,BENIMACLET,39.48401,-0.36179,Entire home/apt,154,2,32,2022-09-02,0.64,1,145,22,
26778133,Servicios,201115254,Mirian,POBLATS DE L'OEST,BENIMAMET,39.5029967,-0.4239593,Private room,280,1,1,2022-06-06,0.29,1,365,1,
26793231,habitación para 3 personas 40€ la noche.,201483524,Nohra,LA SAIDIA,TORMOS,39.49015,-0.3785,Private room,40,2,40,2022-09-09,0.79,1,104,18,
26794580,New General,153072572,Tangerine,QUATRE CARRERES,NA ROVELLA,39.45676,-0.36149,Entire home/apt,85,3,20,2022-09-12,0.39,9,315,11,
26805287,Charming appartment in the heart of Valencia,32000474,Denise,CIUTAT VELLA,EL CARME,39.47911,-0.3777,Entire home/apt,107,4,52,2022-09-07,1.03,1,146,18,
26811364,A comfortable spot to live Valencia (Wifi+Netflix),18592112,Maria,EXTRAMURS,EL BOTANIC,39.47485,-0.3858,Entire home/apt,77,2,157,2022-09-03,3.16,1,96,55,VT-45293-V
26812625,Mestalla apartment,641261,Juan,EL PLA DEL REAL,MESTALLA,39.46952,-0.35616,Entire home/apt,86,6,45,2022-08-25,0.90,5,49,10,
26821510,LUZ·PLAYA·CABANYAL·120M·3HAB·AA (R17),201713900,Rosa Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4642,-0.32819,Entire home/apt,107,3,34,2022-09-12,0.68,1,37,17,VT-42446-V
26824008,Soleado apartamento de playa con terraza y piscina,12616291,Noelia,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.56315,-0.28683,Entire home/apt,120,4,24,2022-08-29,0.48,1,125,5,
26834217,Lovely room with a stunning view of the Turia Park,39609507,Francesco,CAMPANAR,SANT PAU,39.47357,-0.40964,Private room,80,3,12,2022-08-18,0.28,1,330,5,
26834295,NEW Cozy & Modern Flat near metro  A. Guimerá,16847335,Wilfort,EXTRAMURS,LA PETXINA,39.471268,-0.386954,Entire home/apt,85,4,74,2022-08-22,1.87,2,125,16,
26834590,Big Flat at center of Valencia. WIFI,123160301,Place Your Place,L'EIXAMPLE,RUSSAFA,39.4644,-0.37673,Entire home/apt,98,4,20,2022-07-25,0.46,34,2,12,VT/44374/V
26857575,El Gosset Pet friendly. WiFi + AACC + 4Pax,165999718,Stefano,ALGIROS,CIUTAT JARDI,39.47006,-0.34706,Private room,65,3,11,2019-08-25,0.22,2,0,0,VT-46920-V
26857863,"Amazing Mediterranean beach loft, luggage storage",16596768,Filippo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46789,-0.33188,Entire home/apt,139,28,173,2022-08-29,3.44,2,20,30,
26858863,LOVELY LOFT NEAR PALAU DE CONGRESSOS VALENCIA,24355582,Raquel,POBLATS DE L'OEST,BENIFERRI,39.50075,-0.40795,Entire home/apt,93,3,82,2022-08-15,1.62,1,32,28,VT-45494-V
